restaurant_id,rest_type
11082,Quick Bites
11083,Quick Bites
11084,Food Court
11084,Quick Bites
11085,Quick Bites
11086,Quick Bites
11087,Quick Bites
11088,Casual Dining
11089,Casual Dining
11090,Casual Dining
11091,Quick Bites
11092,Dessert Parlor
11093,Casual Dining
11094,Bakery
11094,Cafe
11095,Takeaway
11095,Delivery
11096,Quick Bites
11097,Delivery
11098,Casual Dining
11099,Takeaway
11099,Delivery
11100,Dessert Parlor
11101,Dessert Parlor
11101,Quick Bites
11102,Quick Bites
11103,Delivery
11104,Quick Bites
11105,Delivery
11106,Delivery
11107,Quick Bites
11108,Quick Bites
11109,Dessert Parlor
11110,Quick Bites
11111,Quick Bites
11112,Casual Dining
11113,Casual Dining
11114,Bakery
11115,Quick Bites
11116,Casual Dining
11117,Casual Dining
11118,Quick Bites
11119,Quick Bites
11120,Quick Bites
11121,Quick Bites
11122,Casual Dining
11123,Quick Bites
11124,Takeaway
11124,Delivery
11125,Quick Bites
11126,Quick Bites
11127,Quick Bites
11128,Quick Bites
11129,Quick Bites
11130,Beverage Shop
11131,Beverage Shop
11132,Dessert Parlor
11133,Quick Bites
11134,Quick Bites
11135,Beverage Shop
11136,Quick Bites
11137,Casual Dining
11138,Quick Bites
11139,Takeaway
11139,Delivery
11140,Quick Bites
11141,Delivery
11142,Delivery
11143,Takeaway
11143,Delivery
11144,Quick Bites
11145,Takeaway
11145,Delivery
11146,Quick Bites
11146,Sweet Shop
11147,Quick Bites
11148,Bakery
11149,Delivery
11150,Sweet Shop
11151,Dessert Parlor
11152,Bakery
11152,Quick Bites
11153,Dessert Parlor
11153,Beverage Shop
11154,Bakery
11155,Cafe
11156,Bakery
11156,Quick Bites
11157,Kiosk
11158,Sweet Shop
11159,Dessert Parlor
11160,Bakery
11161,Beverage Shop
11162,Dessert Parlor
11163,Dessert Parlor
11164,Quick Bites
11164,Dessert Parlor
11165,Beverage Shop
11166,Bakery
11167,Sweet Shop
11168,Pub
11169,Casual Dining
11170,Bar
11171,Casual Dining
11171,Bar
11172,Casual Dining
11173,Pub
11173,Casual Dining
11174,Fine Dining
11174,Bar
11175,Pub
11175,Casual Dining
11176,Casual Dining
11177,Casual Dining
11177,Pub
11178,Casual Dining
11179,Lounge
11180,Casual Dining
11181,Pub
11182,Casual Dining
11183,Bar
11184,Beverage Shop
11184,Quick Bites
11185,Pub
11185,Casual Dining
11186,Quick Bites
11187,Casual Dining
11188,Casual Dining
11189,Casual Dining
11190,Quick Bites
11191,Casual Dining
11192,Quick Bites
11193,Quick Bites
11194,Quick Bites
11195,Quick Bites
11196,Quick Bites
11197,Quick Bites
11198,Quick Bites
11199,Quick Bites
11200,Quick Bites
11201,Quick Bites
11202,Quick Bites
11203,Bakery
11203,Quick Bites
11204,Quick Bites
11205,Quick Bites
11206,Quick Bites
11207,Quick Bites
11208,Quick Bites
11208,Dessert Parlor
11209,Quick Bites
11210,Quick Bites
11211,Quick Bites
11212,Quick Bites
11213,Quick Bites
11214,Quick Bites
11215,Quick Bites
11216,Quick Bites
11217,Quick Bites
11218,Quick Bites
11219,Quick Bites
11220,Quick Bites
11221,Quick Bites
11222,Quick Bites
11223,Quick Bites
11224,Quick Bites
11225,Quick Bites
11226,Quick Bites
11227,Quick Bites
11228,Quick Bites
11229,Quick Bites
11230,Food Court
11231,Quick Bites
11232,Quick Bites
11233,Quick Bites
11234,Quick Bites
11235,Quick Bites
11236,Quick Bites
11237,Quick Bites
11238,Quick Bites
11239,Beverage Shop
11240,Sweet Shop
11240,Quick Bites
11241,Quick Bites
11242,Takeaway
11243,Quick Bites
11244,Quick Bites
11245,Quick Bites
11246,Cafe
11247,Cafe
11247,Casual Dining
11248,Cafe
11249,Delivery
11250,Cafe
11251,Delivery
11252,Quick Bites
11253,Casual Dining
11254,Casual Dining
11255,Cafe
11256,Quick Bites
11257,Quick Bites
11258,Casual Dining
11259,Bar
11259,Casual Dining
11260,Casual Dining
11261,Casual Dining
11261,Lounge
11262,Cafe
11262,Casual Dining
11263,Cafe
11264,Cafe
11264,Casual Dining
11265,Cafe
11266,Cafe
11266,Bakery
11267,Cafe
11268,Quick Bites
11269,Cafe
11270,Cafe
11271,Delivery
11272,Delivery
11273,Beverage Shop
11273,Dessert Parlor
11274,Quick Bites
11275,Casual Dining
11276,Quick Bites
11277,Quick Bites
11278,Casual Dining
11279,Cafe
11280,Delivery
11281,Quick Bites
11282,Quick Bites
11283,Casual Dining
11284,Casual Dining
11285,Quick Bites
11286,Quick Bites
11287,Quick Bites
11288,Quick Bites
11289,Casual Dining
11290,Takeaway
11290,Delivery
11291,Casual Dining
11292,Beverage Shop
11292,Quick Bites
11293,Mess
11294,Quick Bites
11295,Quick Bites
11296,Casual Dining
11297,Quick Bites
11298,Quick Bites
11299,Delivery
11300,Quick Bites
11301,Dessert Parlor
11302,Quick Bites
11303,Quick Bites
11304,Delivery
11305,Microbrewery
11305,Casual Dining
11306,Delivery
11307,Delivery
11308,Takeaway
11309,Casual Dining
11310,Quick Bites
11311,Delivery
11312,Dessert Parlor
11313,Delivery
11314,Casual Dining
11315,Delivery
11316,Takeaway
11316,Delivery
11317,Quick Bites
11318,Quick Bites
11319,Casual Dining
11320,Casual Dining
11321,Quick Bites
11322,Quick Bites
11323,Quick Bites
11324,Quick Bites
11325,Casual Dining
11326,Quick Bites
11327,Quick Bites
11328,Casual Dining
11329,Casual Dining
11330,Quick Bites
11331,Quick Bites
11332,Quick Bites
11333,Quick Bites
11334,Sweet Shop
11334,Quick Bites
11335,Quick Bites
11336,Dessert Parlor
11337,Casual Dining
11338,Dessert Parlor
11339,Quick Bites
11340,Takeaway
11340,Delivery
11341,Casual Dining
11342,Quick Bites
11343,Quick Bites
11344,Quick Bites
11345,Casual Dining
11345,Bar
11346,Bar
11346,Casual Dining
11347,Quick Bites
11348,Quick Bites
11349,Dessert Parlor
11350,Takeaway
11350,Delivery
11351,Quick Bites
11352,Takeaway
11352,Delivery
11353,Pub
11354,Bakery
11355,Quick Bites
11356,Quick Bites
11357,Beverage Shop
11358,Cafe
11359,Casual Dining
11360,Quick Bites
11361,Casual Dining
11362,Quick Bites
11363,Beverage Shop
11363,Quick Bites
11364,Beverage Shop
11365,Casual Dining
11366,Quick Bites
11367,Casual Dining
11368,Takeaway
11369,Quick Bites
11370,Quick Bites
11371,Casual Dining
11372,Quick Bites
11373,Quick Bites
11374,Quick Bites
11375,Quick Bites
11376,Quick Bites
11377,Casual Dining
11378,Sweet Shop
11379,Casual Dining
11380,Quick Bites
11381,Dessert Parlor
11382,Bakery
11383,Quick Bites
11384,Bakery
11384,Quick Bites
11385,Bar
11386,Takeaway
11386,Delivery
11387,Quick Bites
11388,Takeaway
11388,Delivery
11389,Quick Bites
11390,Quick Bites
11391,Mess
11392,Quick Bites
11393,Quick Bites
11394,Casual Dining
11395,Quick Bites
11396,Quick Bites
11397,Delivery
11398,Quick Bites
11399,Quick Bites
11400,Quick Bites
11401,Quick Bites
11402,Quick Bites
11403,Casual Dining
11404,Casual Dining
11405,Casual Dining
11406,Casual Dining
11407,Quick Bites
11408,Casual Dining
11409,Quick Bites
11410,Quick Bites
11411,Quick Bites
11412,Mess
11413,Quick Bites
11414,Quick Bites
11415,Quick Bites
11416,Quick Bites
11417,Casual Dining
11418,Quick Bites
11419,Bakery
11420,Quick Bites
11421,Quick Bites
11422,Quick Bites
11423,Mess
11424,Mess
11425,Casual Dining
11426,Quick Bites
11427,Quick Bites
11428,Delivery
11429,Quick Bites
11430,Delivery
11431,Quick Bites
11432,Delivery
11433,Quick Bites
11434,Quick Bites
11435,Quick Bites
11436,Quick Bites
11437,Quick Bites
11438,Delivery
11439,Quick Bites
11440,Quick Bites
11441,Quick Bites
11442,Dessert Parlor
11443,Quick Bites
11444,Quick Bites
11445,Quick Bites
11446,Delivery
11447,Takeaway
11447,Delivery
11448,Quick Bites
11449,Mess
11450,Quick Bites
11451,Quick Bites
11452,Quick Bites
11453,Quick Bites
11454,Mess
11455,Quick Bites
11456,Dessert Parlor
11457,Delivery
11458,Bakery
11459,Takeaway
11459,Delivery
11460,Takeaway
11460,Delivery
11461,Delivery
11462,Delivery
11463,Quick Bites
11464,Casual Dining
11465,Delivery
11466,Casual Dining
11467,Takeaway
11467,Delivery
11468,Bakery
11469,Delivery
11470,Quick Bites
11471,Bakery
11472,Delivery
11473,Bakery
11474,Quick Bites
11475,Casual Dining
11476,Quick Bites
11477,Quick Bites
11478,Casual Dining
11479,Casual Dining
11480,Casual Dining
11481,Quick Bites
11482,Quick Bites
11483,Quick Bites
11484,Quick Bites
11485,Delivery
11486,Quick Bites
11487,Delivery
11488,Quick Bites
11489,Quick Bites
11490,Dessert Parlor
11491,Kiosk
11492,Delivery
11493,Quick Bites
11494,Quick Bites
11495,Quick Bites
11496,Casual Dining
11497,Quick Bites
11498,Quick Bites
11499,Quick Bites
11500,Quick Bites
11501,Quick Bites
11502,Delivery
11503,Quick Bites
11504,Quick Bites
11505,Quick Bites
11506,Quick Bites
11507,Quick Bites
11508,Sweet Shop
11509,Takeaway
11509,Delivery
11510,Takeaway
11510,Delivery
11511,Dessert Parlor
11512,Dessert Parlor
11512,Quick Bites
11513,Dessert Parlor
11514,Quick Bites
11515,Bakery
11515,Quick Bites
11516,Dessert Parlor
11517,Sweet Shop
11517,Quick Bites
11518,Beverage Shop
11518,Dessert Parlor
11519,Sweet Shop
11520,Dessert Parlor
11521,Sweet Shop
11521,Quick Bites
11522,Sweet Shop
11522,Quick Bites
11523,Bakery
11524,Pub
11525,Casual Dining
11526,Casual Dining
11526,Bar
11527,Casual Dining
11528,Lounge
11529,Casual Dining
11530,Casual Dining
11531,Casual Dining
11532,Sweet Shop
11532,Quick Bites
11533,Casual Dining
11534,Casual Dining
11535,Beverage Shop
11536,Quick Bites
11537,Quick Bites
11538,Quick Bites
11539,Quick Bites
11540,Quick Bites
11541,Quick Bites
11542,Quick Bites
11543,Quick Bites
11544,Quick Bites
11545,Quick Bites
11546,Quick Bites
11547,Quick Bites
11548,Quick Bites
11549,Quick Bites
11550,Quick Bites
11551,Quick Bites
11552,Quick Bites
11553,Quick Bites
11554,Quick Bites
11555,Quick Bites
11556,Quick Bites
11557,Quick Bites
11558,Quick Bites
11559,Quick Bites
11560,Quick Bites
11561,Quick Bites
11562,Quick Bites
11563,Quick Bites
11564,Quick Bites
11565,Quick Bites
11566,Quick Bites
11567,Quick Bites
11568,Quick Bites
11569,Quick Bites
11570,Quick Bites
11571,Quick Bites
11572,Quick Bites
11573,Casual Dining
11574,Quick Bites
11575,Quick Bites
11576,Food Truck
11577,Quick Bites
11578,Quick Bites
11579,Quick Bites
11580,Quick Bites
11581,Quick Bites
11582,Casual Dining
11583,Cafe
11584,Cafe
11585,Takeaway
11585,Delivery
11586,Takeaway
11586,Delivery
11587,Takeaway
11587,Delivery
11588,Quick Bites
11589,Delivery
11590,Casual Dining
11591,Quick Bites
11592,Casual Dining
11593,Quick Bites
11594,Delivery
11595,Takeaway
11595,Delivery
11596,Quick Bites
11597,Takeaway
11597,Delivery
11598,Bakery
11599,Quick Bites
11600,Quick Bites
11601,Dessert Parlor
11602,Quick Bites
11603,Quick Bites
11604,Takeaway
11604,Delivery
11605,Quick Bites
11606,Takeaway
11606,Delivery
11607,Delivery
11608,Takeaway
11608,Delivery
11609,Bakery
11610,Quick Bites
11611,Food Court
11611,Quick Bites
11612,Quick Bites
11613,Quick Bites
11614,Delivery
11615,Quick Bites
11616,Quick Bites
11617,Quick Bites
11618,Quick Bites
11619,Quick Bites
11620,Quick Bites
11621,Quick Bites
11622,Delivery
11623,Takeaway
11623,Delivery
11624,Delivery
11625,Sweet Shop
11626,Bakery
11627,Bakery
11628,Bakery
11628,Quick Bites
11629,Dessert Parlor
11630,Casual Dining
11631,Casual Dining
11632,Cafe
11633,Quick Bites
11634,Quick Bites
11635,Quick Bites
11636,Quick Bites
11637,Quick Bites
11638,Quick Bites
11639,Quick Bites
11640,Quick Bites
11641,Quick Bites
11642,Quick Bites
11643,Casual Dining
11644,Casual Dining
11645,Quick Bites
11646,Quick Bites
11647,Quick Bites
11648,Pub
11649,Casual Dining
11650,Fine Dining
11650,Bar
11651,Casual Dining
11652,Casual Dining
11653,Casual Dining
11654,Cafe
11655,Cafe
11656,Casual Dining
11656,Cafe
11657,Quick Bites
11657,Cafe
11658,Quick Bites
11659,Quick Bites
11660,Quick Bites
11661,Casual Dining
11662,Casual Dining
11663,Quick Bites
11664,Quick Bites
11665,Quick Bites
11666,Quick Bites
11667,Quick Bites
11668,Quick Bites
11669,Quick Bites
11670,Casual Dining
11671,Casual Dining
11672,Quick Bites
11673,Takeaway
11673,Delivery
11674,Food Court
11675,Delivery
11676,Casual Dining
11677,Quick Bites
11677,Beverage Shop
11678,Delivery
11679,Delivery
11680,Delivery
11681,Quick Bites
11682,Food Court
11683,Dessert Parlor
11684,Casual Dining
11685,Quick Bites
11686,Beverage Shop
11687,Takeaway
11687,Delivery
11688,Takeaway
11688,Delivery
11689,Quick Bites
11690,Delivery
11691,Quick Bites
11692,Quick Bites
11693,Takeaway
11693,Delivery
11694,Cafe
11695,Quick Bites
11696,Quick Bites
11697,Quick Bites
11698,Quick Bites
11699,Quick Bites
11700,Quick Bites
11701,Quick Bites
11702,Quick Bites
11703,Cafe
11704,Dessert Parlor
11705,Quick Bites
11706,Sweet Shop
11707,Dessert Parlor
11708,Quick Bites
11709,Dessert Parlor
11710,Dessert Parlor
11711,Casual Dining
11712,Quick Bites
11713,Quick Bites
11714,Beverage Shop
11715,Quick Bites
11716,Quick Bites
11717,Bakery
11717,Quick Bites
11718,Beverage Shop
11718,Quick Bites
11719,Dessert Parlor
11720,Casual Dining
11720,Bar
11721,Quick Bites
11722,Quick Bites
11723,Food Court
11724,Casual Dining
11725,Quick Bites
11726,Takeaway
11726,Delivery
11727,Quick Bites
11728,Quick Bites
11729,Quick Bites
11730,Casual Dining
11731,Quick Bites
11732,Quick Bites
11733,Quick Bites
11734,Casual Dining
11734,Bar
11735,Casual Dining
11735,Bar
11736,Casual Dining
11737,Quick Bites
11738,Quick Bites
11739,Casual Dining
11740,Quick Bites
11741,Dessert Parlor
11742,Quick Bites
11743,Beverage Shop
11744,Quick Bites
11745,Takeaway
11745,Delivery
11746,Takeaway
11746,Delivery
11747,Casual Dining
11748,Quick Bites
11749,Quick Bites
11750,Quick Bites
11751,Quick Bites
11752,Sweet Shop
11753,Quick Bites
11754,Quick Bites
11755,Bakery
11756,Dessert Parlor
11757,Quick Bites
11758,Dessert Parlor
11759,Quick Bites
11760,Quick Bites
11761,Quick Bites
11762,Quick Bites
11763,Quick Bites
11764,Quick Bites
11765,Bakery
11766,Quick Bites
11767,Quick Bites
11768,Quick Bites
11769,Bakery
11770,Quick Bites
11771,Quick Bites
11772,Quick Bites
11773,Sweet Shop
11774,Casual Dining
11775,Quick Bites
11776,Quick Bites
11777,Casual Dining
11778,Casual Dining
11779,Quick Bites
11780,Food Truck
11781,Quick Bites
11782,Casual Dining
11783,Quick Bites
11784,Quick Bites
11784,Beverage Shop
11785,Quick Bites
11786,Takeaway
11786,Delivery
11787,Takeaway
11787,Delivery
11788,Food Truck
11789,
11790,Dessert Parlor
11791,Sweet Shop
11792,Delivery
11793,Casual Dining
11794,Casual Dining
11795,Dessert Parlor
11796,Sweet Shop
11796,Quick Bites
11797,Quick Bites
11798,Quick Bites
11799,Delivery
11800,Quick Bites
11801,Delivery
11802,
11803,Quick Bites
11804,Quick Bites
11805,Quick Bites
11806,Delivery
11807,Quick Bites
11808,Casual Dining
11809,Bakery
11809,Dessert Parlor
11810,Quick Bites
11811,Delivery
11812,Bakery
11812,Dessert Parlor
11813,Bakery
11814,Bakery
11814,Dessert Parlor
11815,Dessert Parlor
11815,Beverage Shop
11816,Dessert Parlor
11817,Sweet Shop
11818,Dessert Parlor
11819,Takeaway
11819,Delivery
11820,Bakery
11820,Dessert Parlor
11821,Dessert Parlor
11822,Dessert Parlor
11823,Sweet Shop
11823,Quick Bites
11824,Bakery
11825,Bakery
11825,Dessert Parlor
11826,Beverage Shop
11826,Dessert Parlor
11827,Bakery
11828,Casual Dining
11829,Casual Dining
11830,Bar
11831,Casual Dining
11831,Lounge
11832,Kiosk
11833,Quick Bites
11834,Casual Dining
11835,Casual Dining
11835,Bar
11836,Casual Dining
11836,Bar
11837,Quick Bites
11838,Quick Bites
11839,Quick Bites
11840,Food Court
11841,Quick Bites
11842,Quick Bites
11843,Quick Bites
11844,Quick Bites
11845,Quick Bites
11846,Quick Bites
11847,Quick Bites
11848,Quick Bites
11849,Quick Bites
11850,Quick Bites
11851,Quick Bites
11852,Quick Bites
11853,Quick Bites
11854,Quick Bites
11855,Quick Bites
11856,Pub
11856,Casual Dining
11857,Sweet Shop
11857,Quick Bites
11858,Cafe
11859,Casual Dining
11859,Bar
11860,Casual Dining
11861,Casual Dining
11862,Quick Bites
11863,Quick Bites
11864,Quick Bites
11865,Quick Bites
11866,Quick Bites
11867,Quick Bites
11868,Quick Bites
11869,Quick Bites
11870,Quick Bites
11871,Quick Bites
11872,Quick Bites
11873,Quick Bites
11874,Quick Bites
11875,Quick Bites
11876,Quick Bites
11877,Quick Bites
11878,Quick Bites
11879,Quick Bites
11880,Quick Bites
11881,Quick Bites
11882,Quick Bites
11883,Quick Bites
11884,Casual Dining
11885,Casual Dining
11886,Quick Bites
11887,Quick Bites
11888,Casual Dining
11889,Quick Bites
11890,Quick Bites
11891,Quick Bites
11892,Quick Bites
11893,Casual Dining
11894,Quick Bites
11895,Quick Bites
11896,Quick Bites
11897,Lounge
11898,Quick Bites
11899,Quick Bites
11900,Quick Bites
11901,Quick Bites
11902,Quick Bites
11903,Quick Bites
11904,Quick Bites
11905,Quick Bites
11906,Quick Bites
11907,Quick Bites
11908,Quick Bites
11909,Quick Bites
11910,Quick Bites
11911,Quick Bites
11912,Casual Dining
11912,Bar
11913,Cafe
11914,Takeaway
11914,Delivery
11915,Beverage Shop
11915,Dessert Parlor
11916,Beverage Shop
11917,Cafe
11918,Bakery
11919,Dessert Parlor
11920,Cafe
11921,Quick Bites
11922,Cafe
11922,Dessert Parlor
11923,Cafe
11924,Cafe
11925,Quick Bites
11926,Quick Bites
11927,Quick Bites
11928,Bakery
11928,Quick Bites
11929,Dessert Parlor
11930,Quick Bites
11931,Quick Bites
11932,Quick Bites
11933,Quick Bites
11934,Quick Bites
11935,Quick Bites
11936,Delivery
11937,Casual Dining
11938,Delivery
11939,Quick Bites
11940,Bakery
11941,Quick Bites
11942,Casual Dining
11943,Mess
11944,Quick Bites
11945,Quick Bites
11946,Takeaway
11946,Delivery
11947,Beverage Shop
11948,Casual Dining
11949,Casual Dining
11950,Delivery
11951,Quick Bites
11952,Quick Bites
11953,Casual Dining
11953,Bar
11954,Quick Bites
11955,Casual Dining
11956,Delivery
11957,Casual Dining
11958,Quick Bites
11959,Quick Bites
11960,Bar
11960,Casual Dining
11961,Quick Bites
11962,Casual Dining
11963,Quick Bites
11964,Quick Bites
11965,Quick Bites
11966,Quick Bites
11967,Casual Dining
11968,Quick Bites
11969,Casual Dining
11970,Casual Dining
11971,Delivery
11972,Quick Bites
11973,Quick Bites
11974,Quick Bites
11975,Takeaway
11975,Delivery
11976,Quick Bites
11977,Beverage Shop
11978,Takeaway
11978,Delivery
11979,Quick Bites
11980,Delivery
11981,Bakery
11982,Casual Dining
11983,Quick Bites
